"seqnames","start","end","width","strand","specimen","refgenome","patient","celltype","timepoint","count","posid","estAbund","relAbund","relRank","in_gene","in_geneOrt","nearest_geneDist","nearest_gene","nearest_geneOrt","gene_id_wo_annot","gene_id"
"chr17",80375250,80375250,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",117,"chr17-80375250",1,6.51253663301856e-05,6853,"RNF213,LOC100294362","+,-",-23420,"LOC100294362","-","RNF213","RNF213*~"
"chr17",80623472,80623472,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",15,"chr17+80623472",1,6.51253663301856e-05,6853,"RPTOR","+",78648,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80645806,80645806,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",15,"chr17-80645806",1,6.51253663301856e-05,6853,"RPTOR","+",100982,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80673255,80673255,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",2715,"chr17+80673255",11,0.000716379029632042,153,"RPTOR","+",128431,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80675148,80675148,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",37,"chr17-80675148",1,6.51253663301856e-05,6853,"RPTOR","+",130324,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80702221,80702221,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",7,"chr17-80702221",1,6.51253663301856e-05,6853,"RPTOR","+",157397,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80716007,80716007,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",196,"chr17+80716007",1,6.51253663301856e-05,6853,"RPTOR","+",171183,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80717345,80717345,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",100,"chr17-80717345",1,6.51253663301856e-05,6853,"RPTOR","+",172521,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80758719,80758719,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",473,"chr17+80758719",2,0.000130250732660371,2272,"RPTOR","+",-207654,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80770037,80770037,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",34,"chr17-80770037",1,6.51253663301856e-05,6853,"RPTOR","+",-196336,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80775662,80775662,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",724,"chr17+80775662",1,6.51253663301856e-05,6853,"RPTOR","+",-190711,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80785673,80785673,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",586,"chr17+80785673",4,0.000260501465320742,836,"RPTOR","+",-180700,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80816604,80816604,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",13,"chr17-80816604",1,6.51253663301856e-05,6853,"RPTOR","+",-149769,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80851651,80851651,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",208,"chr17+80851651",1,6.51253663301856e-05,6853,"RPTOR","+",-114722,"RPTOR","+","RPTOR","RPTOR*"
"chr17",80905593,80905593,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",508,"chr17-80905593",2,0.000130250732660371,2272,"RPTOR","+",-60780,"RPTOR","+","RPTOR","RPTOR*"
"chr17",81048370,81048370,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr17-81048370",1,6.51253663301856e-05,6853,"BAIAP2","+",13224,"BAIAP2","+","BAIAP2","BAIAP2*"
"chr17",81202753,81202753,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr17-81202753",1,6.51253663301856e-05,6853,"CEP131","-",-13161,"CEP131","-","CEP131","CEP131*"
"chr17",81215233,81215233,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",3,"chr17-81215233",1,6.51253663301856e-05,6853,"CEP131","-",7756,"CEP131","-","CEP131","CEP131*"
"chr17",81267793,81267793,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",144,"chr17+81267793",2,0.000130250732660371,2272,"SLC38A10","-",-16923,"SLC38A10","-","SLC38A10","SLC38A10*"
"chr17",81510047,81510047,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",3,"chr17+81510047",1,6.51253663301856e-05,6853,"ACTG1","-",-77,"ACTG1","-","ACTG1","ACTG1*"
"chr17",81544950,81544950,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",2,"chr17-81544950",1,6.51253663301856e-05,6853,"FAAP100","-",-5066,"FAAP100","-","FAAP100","FAAP100*"
"chr17",81584135,81584135,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",245,"chr17-81584135",2,0.000130250732660371,2272,"NPLOC4","-",-27251,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81586803,81586803,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",675,"chr17-81586803",3,0.000195376098990557,1290,"NPLOC4","-",-29919,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81587585,81587585,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",17,"chr17+81587585",1,6.51253663301856e-05,6853,"NPLOC4","-",-30701,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81596643,81596643,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1795,"chr17-81596643",10,0.000651253663301856,177,"NPLOC4","-",-39759,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81596976,81596976,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",632,"chr17-81596976",3,0.000195376098990557,1290,"NPLOC4","-",-40092,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81603330,81603330,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",2,"chr17-81603330",1,6.51253663301856e-05,6853,"NPLOC4","-",33823,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81603965,81603965,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",309,"chr17-81603965",4,0.000260501465320742,836,"NPLOC4","-",33188,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81604455,81604455,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",77,"chr17-81604455",1,6.51253663301856e-05,6853,"NPLOC4","-",32698,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81605345,81605345,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",39,"chr17-81605345",1,6.51253663301856e-05,6853,"NPLOC4","-",31808,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81606780,81606780,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",137,"chr17-81606780",2,0.000130250732660371,2272,"NPLOC4","-",30373,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81608228,81608228,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",74,"chr17-81608228",1,6.51253663301856e-05,6853,"NPLOC4","-",28925,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81609606,81609606,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",962,"chr17+81609606",3,0.000195376098990557,1290,"NPLOC4","-",27547,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81612701,81612701,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",79,"chr17-81612701",2,0.000130250732660371,2272,"NPLOC4","-",24452,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81627782,81627782,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr17+81627782",1,6.51253663301856e-05,6853,"NPLOC4","-",9371,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81633829,81633829,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",202,"chr17-81633829",1,6.51253663301856e-05,6853,"NPLOC4","-",3324,"NPLOC4","-","NPLOC4","NPLOC4*"
"chr17",81669957,81669957,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",966,"chr17+81669957",3,0.000195376098990557,1290,"CCDC137","+",3227,"CCDC137","+","CCDC137","CCDC137*"
"chr17",81691257,81691257,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",93,"chr17+81691257",1,6.51253663301856e-05,6853,"HGS","+",7326,"HGS","+","HGS","HGS*"
"chr17",81706556,81706556,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",435,"chr17+81706556",5,0.000325626831650928,563,"MRPL12","+",-970,"MRPL12","+","MRPL12","MRPL12*"
"chr17",81821270,81821270,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",9,"chr17-81821270",1,6.51253663301856e-05,6853,"FALSE",NA,1090,"MCRIP1","-","MCRIP1","MCRIP1"
"chr17",81855887,81855887,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",2,"chr17-81855887",1,6.51253663301856e-05,6853,"P4HB","-",4781,"P4HB","-","P4HB","P4HB*"
"chr17",81857344,81857344,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",346,"chr17-81857344",3,0.000195376098990557,1290,"P4HB","-",3324,"P4HB","-","P4HB","P4HB*"
"chr17",81857385,81857385,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr17+81857385",1,6.51253663301856e-05,6853,"P4HB","-",3283,"P4HB","-","P4HB","P4HB*"
"chr17",81864094,81864094,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",78,"chr17-81864094",2,0.000130250732660371,2272,"FALSE",NA,-3426,"P4HB","-","P4HB","P4HB"
"chr17",81868032,81868032,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",358,"chr17+81868032",1,6.51253663301856e-05,6853,"ARHGDIA","-",-314,"ARHGDIA","-","ARHGDIA","ARHGDIA*"
"chr17",81873887,81873887,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",301,"chr17-81873887",2,0.000130250732660371,2272,"FALSE",NA,-2481,"ARHGDIA","-","ARHGDIA","ARHGDIA"
"chr17",81879831,81879831,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",177,"chr17+81879831",1,6.51253663301856e-05,6853,"FALSE",NA,8003,"ALYREF","-","ALYREF","ALYREF"
"chr17",81880112,81880112,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",420,"chr17-81880112",3,0.000195376098990557,1290,"FALSE",NA,7722,"ALYREF","-","ALYREF","ALYREF"
"chr17",81880220,81880220,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",2,"chr17-81880220",1,6.51253663301856e-05,6853,"FALSE",NA,7614,"ALYREF","-","ALYREF","ALYREF"
"chr17",81882003,81882003,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",187,"chr17+81882003",1,6.51253663301856e-05,6853,"FALSE",NA,5831,"ALYREF","-","ALYREF","ALYREF"
"chr17",81897591,81897591,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",211,"chr17-81897591",1,6.51253663301856e-05,6853,"ANAPC11","+",-2942,"ANAPC11","+","ANAPC11","ANAPC11*"
"chr17",81987399,81987399,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",15,"chr17-81987399",1,6.51253663301856e-05,6853,"ASPSCR1","+",9850,"ASPSCR1","+","ASPSCR1","ASPSCR1*~"
"chr17",82094186,82094186,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr17-82094186",1,6.51253663301856e-05,6853,"FASN","-",4044,"FASN","-","FASN","FASN*"
"chr17",82164748,82164748,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",49,"chr17-82164748",1,6.51253663301856e-05,6853,"CCDC57","-",-11141,"CCDC57","-","CCDC57","CCDC57*"
"chr17",82166960,82166960,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr17+82166960",1,6.51253663301856e-05,6853,"CCDC57","-",-13353,"CCDC57","-","CCDC57","CCDC57*"
"chr17",82253119,82253119,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1262,"chr17+82253119",7,0.000455877564311299,313,"CSNK1D","-",-10459,"CSNK1D","-","CSNK1D","CSNK1D*"
"chr17",82255883,82255883,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",445,"chr17-82255883",8,0.000521002930641485,254,"CSNK1D","-",-13223,"CSNK1D","-","CSNK1D","CSNK1D*"
"chr17",82258707,82258707,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",133,"chr17+82258707",3,0.000195376098990557,1290,"CSNK1D","-",15011,"CSNK1D","-","CSNK1D","CSNK1D*"
"chr17",82268885,82268885,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",102,"chr17-82268885",2,0.000130250732660371,2272,"CSNK1D","-",4833,"CSNK1D","-","CSNK1D","CSNK1D*"
"chr17",82420672,82420672,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr17+82420672",1,6.51253663301856e-05,6853,"HEXDC","+",2297,"HEXDC","+","HEXDC","HEXDC*"
"chr17",82442602,82442602,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",12,"chr17-82442602",1,6.51253663301856e-05,6853,"HEXDC,C17orf62","+,-",-17,"C17orf62","-","HEXDC","HEXDC*"
"chr17",82469599,82469599,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1200,"chr17-82469599",2,0.000130250732660371,2272,"NARF","+",10936,"NARF","+","NARF","NARF*"
"chr17",82473282,82473282,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",78,"chr17+82473282",1,6.51253663301856e-05,6853,"NARF","+",14619,"NARF","+","NARF","NARF*"
"chr17",82474373,82474373,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",10,"chr17-82474373",1,6.51253663301856e-05,6853,"NARF","+",-13894,"NARF","+","NARF","NARF*"
"chr17",82527911,82527911,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1772,"chr17+82527911",19,0.00123738196027353,67,"FOXK2","+",8194,"FOXK2","+","FOXK2","FOXK2*"
"chr17",82566619,82566619,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",2,"chr17+82566619",1,6.51253663301856e-05,6853,"FOXK2","+",-37988,"FOXK2","+","FOXK2","FOXK2*"
"chr17",82610165,82610165,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",3,"chr17+82610165",1,6.51253663301856e-05,6853,"FALSE",NA,4396,"WDR45B","-","WDR45B","WDR45B"
"chr17",82636434,82636434,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",582,"chr17-82636434",2,0.000130250732660371,2272,"WDR45B","-",12101,"WDR45B","-","WDR45B","WDR45B*"
"chr17",82643875,82643875,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",149,"chr17+82643875",3,0.000195376098990557,1290,"WDR45B","-",4660,"WDR45B","-","WDR45B","WDR45B*"
"chr17",82725267,82725267,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr17-82725267",1,6.51253663301856e-05,6853,"FN3KRP","+",-2750,"FN3KRP","+","FN3KRP","FN3KRP*"
"chr17",82727820,82727820,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",644,"chr17+82727820",1,6.51253663301856e-05,6853,"FN3KRP","+",-197,"FN3KRP","+","FN3KRP","FN3KRP*"
"chr18",100566,100566,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr18+100566",1,6.51253663301856e-05,6853,"FALSE",NA,-8498,"ROCK1P1","+","ROCK1P1","ROCK1P1"
"chr18",747391,747391,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",17,"chr18+747391",1,6.51253663301856e-05,6853,"YES1","-",-25800,"YES1","-","YES1","YES1*~"
"chr18",1473224,1473224,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",3,"chr18+1473224",1,6.51253663301856e-05,6853,"FALSE",NA,-113595,"LINC00470","-","LINC00470","LINC00470"
"chr18",2540274,2540274,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",320,"chr18-2540274",1,6.51253663301856e-05,6853,"METTL4","-",-2750,"METTL4","-","METTL4","METTL4*"
"chr18",2575416,2575416,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",217,"chr18+2575416",1,6.51253663301856e-05,6853,"NDC80","+",3906,"NDC80","+","NDC80","NDC80*"
"chr18",2703866,2703866,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",482,"chr18+2703866",2,0.000130250732660371,2272,"SMCHD1","+",47980,"SMCHD1","+","SMCHD1","SMCHD1*"
"chr18",2728592,2728592,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",379,"chr18+2728592",2,0.000130250732660371,2272,"SMCHD1","+",72706,"SMCHD1","+","SMCHD1","SMCHD1*"
"chr18",2731147,2731147,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",217,"chr18+2731147",4,0.000260501465320742,836,"SMCHD1","+",-73870,"SMCHD1","+","SMCHD1","SMCHD1*"
"chr18",2971926,2971926,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",10,"chr18+2971926",3,0.000195376098990557,1290,"LPIN2","-",40021,"LPIN2","-","LPIN2","LPIN2*"
"chr18",3055115,3055115,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",783,"chr18-3055115",3,0.000195376098990557,1290,"FALSE",NA,11691,"MYOM1","-","MYOM1","MYOM1"
"chr18",3630628,3630628,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",130,"chr18+3630628",5,0.000325626831650928,563,"DLGAP1","-",-128484,"DLGAP1","-","DLGAP1","DLGAP1*~"
"chr18",4954615,4954615,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",8,"chr18-4954615",1,6.51253663301856e-05,6853,"FALSE",NA,188295,"AKAIN1","-","AKAIN1","AKAIN1"
"chr18",6024130,6024130,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr18-6024130",1,6.51253663301856e-05,6853,"L3MBTL4","-",-69425,"L3MBTL4","-","L3MBTL4","L3MBTL4*"
"chr18",8431584,8431584,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",54,"chr18-8431584",1,6.51253663301856e-05,6853,"FALSE",NA,24723,"PTPRM","+","PTPRM","PTPRM"
"chr18",9115025,9115025,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",340,"chr18+9115025",5,0.000325626831650928,563,"NDUFV2","+",12396,"NDUFV2","+","NDUFV2","NDUFV2*"
"chr18",9133182,9133182,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",3644,"chr18+9133182",15,0.000976880494952784,91,"NDUFV2,NDUFV2-AS1","+,-",-1163,"NDUFV2","+","NDUFV2","NDUFV2*"
"chr18",9203467,9203467,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",565,"chr18-9203467",3,0.000195376098990557,1290,"ANKRD12","+",65905,"ANKRD12","+","ANKRD12","ANKRD12*"
"chr18",9568212,9568212,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",76,"chr18+9568212",1,6.51253663301856e-05,6853,"PPP4R1","-",-21422,"PPP4R1","-","PPP4R1","PPP4R1*"
"chr18",10534323,10534323,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",2,"chr18+10534323",1,6.51253663301856e-05,6853,"NAPG","+",8448,"NAPG","+","NAPG","NAPG*"
"chr18",11895815,11895815,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",86,"chr18-11895815",1,6.51253663301856e-05,6853,"MPPE1","-",-12345,"MPPE1","-","MPPE1","MPPE1*~"
"chr18",12716278,12716278,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",486,"chr18+12716278",3,0.000195376098990557,1290,"PSMG2","+",-9463,"PSMG2","+","PSMG2","PSMG2*"
"chr18",12817144,12817144,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr18+12817144",1,6.51253663301856e-05,6853,"PTPN2","-",23818,"PTPN2","-","PTPN2","PTPN2*"
"chr18",12817148,12817148,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",218,"chr18-12817148",2,0.000130250732660371,2272,"PTPN2","-",23814,"PTPN2","-","PTPN2","PTPN2*"
"chr18",12833019,12833019,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",75,"chr18-12833019",3,0.000195376098990557,1290,"PTPN2","-",7943,"PTPN2","-","PTPN2","PTPN2*"
"chr18",12845756,12845756,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",407,"chr18+12845756",2,0.000130250732660371,2272,"PTPN2","-",38579,"PTPN2","-","PTPN2","PTPN2*"
"chr18",12953392,12953392,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",25,"chr18+12953392",1,6.51253663301856e-05,6853,"SEH1L","+",5409,"SEH1L","+","SEH1L","SEH1L*"
"chr18",12956897,12956897,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr18+12956897",1,6.51253663301856e-05,6853,"SEH1L","+",8914,"SEH1L","+","SEH1L","SEH1L*"
"chr18",13026629,13026629,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",998,"chr18-13026629",4,0.000260501465320742,836,"CEP192","+",35268,"CEP192","+","CEP192","CEP192*"
"chr18",13311745,13311745,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr18-13311745",1,6.51253663301856e-05,6853,"LDLRAD4","+",33641,"LDLRAD4","+","LDLRAD4","LDLRAD4*"
"chr18",13741285,13741285,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",17,"chr18-13741285",1,6.51253663301856e-05,6853,"RNMT","+",14626,"RNMT","+","RNMT","RNMT*"
"chr18",14608581,14608581,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",13,"chr18+14608581",1,6.51253663301856e-05,6853,"FALSE",NA,-64981,"POTEC","-","POTEC","POTEC"
"chr18",20960286,20960286,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",814,"chr18+20960286",2,0.000130250732660371,2272,"ROCK1","-",-10545,"ROCK1","-","ROCK1","ROCK1*"
"chr18",21038366,21038366,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",42,"chr18-21038366",1,6.51253663301856e-05,6853,"ROCK1","-",73485,"ROCK1","-","ROCK1","ROCK1*"
"chr18",21043440,21043440,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",13,"chr18-21043440",1,6.51253663301856e-05,6853,"ROCK1","-",68411,"ROCK1","-","ROCK1","ROCK1*"
"chr18",21059525,21059525,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",2438,"chr18-21059525",13,0.000846629762292413,115,"ROCK1","-",52326,"ROCK1","-","ROCK1","ROCK1*"
"chr18",21475565,21475565,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr18+21475565",1,6.51253663301856e-05,6853,"GREB1L","+",-50547,"GREB1L","+","GREB1L","GREB1L*"
"chr18",21535603,21535603,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr18-21535603",1,6.51253663301856e-05,6853,"ESCO1","-",-6303,"ESCO1","-","ESCO1","ESCO1*"
"chr18",22965172,22965172,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",718,"chr18+22965172",3,0.000195376098990557,1290,"RBBP8","+",31297,"RBBP8","+","RBBP8","RBBP8*~"
"chr18",22990412,22990412,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",200,"chr18-22990412",2,0.000130250732660371,2272,"RBBP8","+",-36074,"RBBP8","+","RBBP8","RBBP8*~"
"chr18",23022893,23022893,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",73,"chr18+23022893",1,6.51253663301856e-05,6853,"RBBP8","+",-3593,"RBBP8","+","RBBP8","RBBP8*~"
"chr18",23414798,23414798,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr18+23414798",1,6.51253663301856e-05,6853,"TMEM241","-",23171,"TMEM241","-","TMEM241","TMEM241*"
"chr18",24090626,24090626,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",244,"chr18-24090626",1,6.51253663301856e-05,6853,"TTC39C","+",-44984,"TTC39C","+","TTC39C","TTC39C*"
"chr18",26321950,26321950,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",300,"chr18+26321950",1,6.51253663301856e-05,6853,"TAF4B","+",-69736,"TAF4B","+","TAF4B","TAF4B*"
"chr18",26359596,26359596,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",321,"chr18-26359596",1,6.51253663301856e-05,6853,"TAF4B","+",-32090,"TAF4B","+","TAF4B","TAF4B*"
"chr18",28626972,28626972,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr18-28626972",1,6.51253663301856e-05,6853,"FALSE",NA,-449526,"CDH2","-","CDH2","CDH2"
"chr18",29146521,29146521,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",337,"chr18+29146521",5,0.000325626831650928,563,"FALSE",NA,-969075,"CDH2","-","CDH2","CDH2"
"chr18",31343200,31343200,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",1,"chr18-31343200",1,6.51253663301856e-05,6853,"DSG1","+",-16046,"DSG1","+","DSG1","DSG1*"
"chr18",31676425,31676425,1,"-","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",155,"chr18-31676425",4,0.000260501465320742,836,"B4GALT6","-",8298,"B4GALT6","-","B4GALT6","B4GALT6*"
"chr18",31925082,31925082,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",5,"chr18+31925082",1,6.51253663301856e-05,6853,"TRAPPC8","-",18046,"TRAPPC8","-","TRAPPC8","TRAPPC8*"
"chr18",32129823,32129823,1,"+","GTSP0568","hg38","p03712-03","Tcells:CAR+CD8+","d14",10,"chr18+32129823",1,6.51253663301856e-05,6853,"RNF138","+",-1738,"RNF138","+","RNF138","RNF138*"
